5000 94626
6000 132265
7000 179546
8000 237064
9000 303397
10000 417995
11000 529558
12000 601454
13000 695106
14000 800879
15000 907569
16000 1017650
17000 1158677
18000 1310332
19000 1466851
20000 1622577
21000 1792118
22000 1977309
23000 2153616
24000 2371694
25000 2573463
26000 2780921
27000 2996010
28000 3235785
29000 3472861
30000 3700093
