15 768
16 1153
17 942
18 1883
19 3770
20 7538
21 14547
22 28349
23 53749
24 102783
25 203152
26 397273
27 832812
28 1584229
29 3425201
30 6421497
31 12650764
32 25232799
33 50433499
34 101035202
35 201658775
36 403320749
37 806468895
38 1613134943
39 3225824098
40 6455044937
